source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,ruwe,phot_g_mean_mag,b,l
3324424744330466304,98.22594198368961,7.332948162884764,1.2158885929765342,0.111068234,-1.6979409673625678,0.12726933,-4.8453154735858295,0.1366538,11.075481,0.17042628,0.8575578,4.4379134,-0.7510461702888661,204.29683997134518
3414635344059244032,79.819245998672,22.09617227187294,14.010789709283745,0.09947055,11.173087418016188,0.13031082,-75.07717099997859,0.08730203,17.776825,0.123110965,0.96663356,4.702397,-8.697310874732729,182.53732550540596
3120313707851927296,96.80734806861902,0.2992043358231788,3.8855777293090648,0.10741715,2.3062421960524317,0.12779559,-8.969259817971066,0.1397816,31.908752,0.12451593,1.1362774,4.879373,-5.247140916959167,209.89699459261038
3331979901042416512,94.11128944061781,12.272992041846027,51.051817618826355,0.096936114,82.77514649355062,0.09605575,186.48042272707457,0.07405116,9.396341,0.13081245,0.9790633,4.9164104,-2.025157180316462,198.0331659067029
3344735850830289408,95.01757334016474,14.651056395357807,4.770457474192203,0.09571101,-5.783641663318665,0.070629835,-16.459384690056147,0.053449318,32.479557,0.1393471,0.95811087,4.967146,-0.12313053682249818,196.35523927679367
3437486803458219904,91.5935808062386,29.512389226752354,3.7146355903374904,0.07557438,11.503301825858482,0.083461165,-5.126277363356426,0.059189197,-36.99179,0.19310777,1.118641,5.0158315,4.2042685273087566,181.77830458404543
3360932275582488192,105.63864267807745,16.674410370517194,1.901837510333822,0.072440565,-11.716288419831335,0.065644175,-7.844829296795781,0.057033714,34.18875,0.25863627,1.1022556,5.044696,9.914276525112482,199.1788724746295
3328121646019535744,97.95132164448195,11.54453534508925,15.398266545318005,0.11581594,16.955081037496264,0.0777152,27.80514546270798,0.06237986,-0.035232097,0.4975488,0.9103105,5.184288,0.9540192827920733,200.43617713178
3378384205173636352,102.88766589542932,21.7609862639353,7.615760971366814,0.08358251,-5.718697254009594,0.06943503,-35.78112835537208,0.05774899,40.409393,0.4189722,0.8034177,5.2503476,9.756191473023268,193.38487985908392
3124311910086822912,96.83501596960919,2.9083458645930316,10.764713542917818,0.0650452,-43.751108170931275,0.064146034,13.051937890658229,0.052301724,52.549458,0.11822994,1.0428014,5.2610693,-4.022648561262771,207.58526180919856
3347092001169941248,87.62049160678474,14.305439616742722,11.573375145044306,0.05907654,8.706730001263814,0.06575375,-37.68604463148861,0.04837762,44.884876,0.11713423,1.0836841,5.294897,-6.546325057627568,193.1616003242406
3354061186904199936,102.60623433673533,13.41315017987486,2.7019870867833933,0.052997533,-2.200335006630815,0.058515485,-6.42102678712904,0.053132422,28.736938,0.12207223,1.134091,5.302592,5.851395186759751,200.8386559018453
3443049576380598400,87.74211673958176,27.967914114284028,8.523288339787435,0.080135785,-1.8038856865296717,0.07415726,11.729353112201494,0.048509188,12.551789,0.11743475,1.0634156,5.33841,0.5069158809105737,181.43618304655647
3398066253585476480,86.8591342345513,17.729122955225527,2.884964793815574,0.078805886,-3.000116551768531,0.077901736,-4.339213558014506,0.05011497,4.503914,0.12079099,1.0158272,5.3785076,-5.440569268563503,189.8215011552835
3124242709574187264,97.31170695203394,2.6460200958090168,3.8929630190923503,0.040888768,-1.7677718163171974,0.041902594,-39.415231158314484,0.036154613,9.382567,0.13900386,0.94397527,5.398197,-3.720986053383288,208.03853019865412
3354030915972301056,105.57291744201687,15.335902477381113,5.510012319290469,0.047750004,5.59398342041193,0.051561397,-24.152816620391174,0.04871035,-12.544654,0.124367766,0.9911353,5.4788785,9.278286270329225,200.37507189748126
3397032128539658368,84.26576369858975,17.040178235439424,19.399284138278052,0.07467796,42.77076656923602,0.075041294,-33.50783635651984,0.0424089,47.16005,0.21233642,0.9735197,5.479177,-7.914603256958021,189.1247840787912
3121655180756368128,93.89206792943187,-0.5131597513847594,27.521055409356812,0.065796964,-158.27353473481273,0.08860245,-218.3995383408345,0.075510405,-39.732826,0.12401695,1.1016147,5.5015097,-8.210084850347418,209.2765448800635
