source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,ruwe,phot_g_mean_mag,b,l
5593345912571693824,112.67744619582737,-30.962275845942536,2.399903285007338,0.08979915,-11.969376226993967,0.08383471,1.0551673679762454,0.109345086,15.4776125,0.12808476,1.032981,4.4038615,-5.995880959433839,244.76423152832015
5423960064637139200,139.09596184932082,-44.265706988386576,1.458844801539999,0.09624091,-2.980005720078482,0.07492868,5.649839166161401,0.08339439,-5.363901,0.14717074,0.9964222,4.4766154,3.351846946083599,267.5802614883335
5622922534836821120,138.93790990987128,-37.413178249788615,20.20648455755867,0.09338217,13.858896678442733,0.07928065,-7.738431428895106,0.09306292,7.1758604,0.16703628,1.1178545,4.496167,8.004344204581203,262.5215392827044
5520409190267731584,121.6680441556766,-45.265964020239466,1.962756019139181,0.064130194,-5.769518153173025,0.066649556,11.450251968021036,0.08575861,24.131914,0.12828514,0.9952561,4.550747,-7.00582535221933,260.7686581695421
5322904913005317888,128.6815560201254,-49.94412196707303,2.691768513433559,0.067601465,-13.919046862500462,0.089476556,18.036304766419242,0.07170453,4.0375075,0.12000499,0.8581028,4.5791163,-5.713016173575555,267.3286212775132
5329412200783621120,130.3046529868285,-47.3170832661192,1.4106995265351547,0.08807813,-7.807713503171278,0.11102145,10.610962099212074,0.11385894,22.865923,1.1316994,0.8660506,4.696814,-3.2741381814844845,265.87389444887583
5424573351607727744,140.46280482578462,-42.195080881938964,5.051848052639698,0.07086791,59.95190316557195,0.06280827,-49.64637234109608,0.07471605,51.232807,0.1555997,1.1141944,4.7064133,5.512912611957075,266.7977030021193
5513506731136287744,123.39282472663638,-50.19607583600838,4.1001547134218175,0.07790713,18.741912513107142,0.08016092,-0.14245395892286433,0.09228456,-7.5680633,0.1597734,1.0569592,4.7455173,-8.654062951378815,265.60258667618734
5699115357749939328,119.77375621890049,-23.310385258708315,3.7377986375599686,0.071376294,-11.6552746533487,0.0499895,2.5368781511076843,0.06023321,11.901947,0.11832069,0.96107644,4.7839675,3.288283661060077,241.27799438643248
5536661140353547008,115.92547472783934,-40.93450610140845,14.775550351301927,0.059413824,130.95989576531377,0.057793736,-170.91889311114645,0.0708771,52.393642,0.12087901,0.9003481,4.8145227,-8.439122593506308,254.86243942709592
5642776240199795584,132.0608313084872,-28.63883143776042,4.367489114892036,0.08696546,-20.07378107212963,0.054821234,-8.717823776102485,0.07229575,19.64874,1.4113384,1.1390462,4.8967314,9.354295707103194,251.99594209146053
5331441693076149248,132.44841666212642,-45.30781062927286,2.5925273209804196,0.077153616,-12.052135842430866,0.08661214,14.246896919690071,0.08767032,13.109719,0.67859924,0.9178247,4.899496,-0.8646523710813011,265.22297315190383
5522296364540119936,130.14692808570348,-45.191081430933444,3.4991701853063417,0.053078778,2.6748399521716695,0.05649576,4.848914380245706,0.054759394,14.256985,0.14014123,1.0157859,4.9035635,-2.0604137891163385,264.1230662572371
5593584059914156800,118.06419139640802,-34.70437853685907,54.563099523190026,0.06649618,-198.09607031167099,0.06552601,238.81180023957108,0.07793865,28.032436,0.16095132,0.95217216,4.940166,-3.8830170094574927,250.26266474547688
5321311583211895680,126.9019446378655,-53.08836566855026,16.49092415632072,0.081791766,-67.14007410347534,0.10554784,25.444903784100347,0.10998617,14.628163,0.25319493,1.0132282,5.0175595,-8.442710629088532,269.25651890095185
5601984088228406400,118.49455277019482,-26.34879707944864,3.2241125535507633,0.059057076,-4.867728004462393,0.044576105,3.3658187153673502,0.061472896,1.5473977,0.5571591,1.0323986,5.0387583,0.7196195609420852,243.27467748425738
5592885801315568768,111.18261488485388,-31.80886383982133,5.10346687033126,0.063940674,-21.036299666157486,0.06033,9.184390314215793,0.066630274,18.954443,0.13979124,1.0378914,5.0586233,-7.519367568032868,244.9204674265816
5621955239484852096,133.20004885322865,-38.724006685507,4.455342782787895,0.052748684,-4.158736725599653,0.046073426,18.333232969838484,0.057040174,21.401594,0.124394804,0.98577684,5.0788636,3.754918430417871,260.4961300944761
