source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,ruwe,phot_g_mean_mag,b,l
4161585441691080448,265.35330605241717,-12.875551136885944,20.466459696134443,0.1534911,-72.44790281993733,0.16457883,-55.32045741229644,0.10345156,-32.309372,0.23743737,0.87905556,4.2055626,9.170674778723958,13.278253928060614
4050817990273288064,272.0208681502805,-28.457233171354165,9.471847021747825,0.18211004,24.350328942282438,0.179206,-31.617288655105455,0.13818997,-4.915253,0.125793,0.7253871,4.265147,-4.022165481956277,2.885642841855859
4253892913176211200,284.2655675214513,-5.846498342955987,15.392498061171482,0.17925656,61.56654325839126,0.19506384,-41.23215677589658,0.13074733,-92.45997,0.13615417,0.8941519,4.520452,-3.9090832797379393,28.359909117600893
4155413814250528128,280.5684782616629,-9.052547091230041,16.189856938258618,0.11571088,7.299626791373703,0.13095152,1.2121160644029754,0.09732514,-42.83097,1.2079045,0.7585795,4.6127195,-2.0980998182927255,23.83309625863256
4104122833743954304,277.2994131435603,-14.565844529321735,10.362139749349945,0.13775395,7.78806401979137,0.16096663,-9.36325727240508,0.12303093,-33.78028,0.56513005,0.733929,4.6417503,-1.7889335797142345,17.463023997591904
4066303447672595200,272.93060124139345,-23.701374034490094,12.258836621210863,0.13139015,9.905445375784625,0.10785181,-32.048072365040476,0.08367302,5.673389,0.13907443,0.66799635,4.67057,-2.4517795688414434,7.4558767804042185
4078501807613954688,281.5860152513439,-22.392179647106605,4.380014335275177,0.1341324,28.317050187395804,0.09914987,-1.4552502345114224,0.06902215,1.1006364,0.16912302,0.78801316,4.7141294,-8.94094616390221,12.279914903903466
4117290138348536064,265.85700792887656,-21.683392427381285,58.2436975539037,0.14838254,-97.25257596448583,0.12929364,-44.61396749521905,0.08643777,10.360545,0.13338652,0.68652403,4.7305098,4.206618298614839,5.934256809086885
4077480533158341248,278.4728472798821,-24.032314643183064,1.7715454322748339,0.10633375,-2.5426094804532045,0.09454145,-7.345807099228329,0.07469151,-2.6147773,0.25541982,0.6414394,4.7401404,-7.095814444568048,9.5195595168571
4098024594302973056,275.0368070544211,-15.831871000068807,6.318837595684822,0.08518777,38.22029737987282,0.08042449,-39.18279440936993,0.06314527,28.153519,0.13084354,0.8523296,4.843679,-0.4503674038392959,15.322870550262312
4154786748987811456,278.7601906865285,-10.977230017658773,12.437145254537759,0.08249066,48.90344466531671,0.09690202,-5.322036423533811,0.07649071,7.6309276,0.1314616,0.6840599,4.87976,-1.3965010428692068,21.305476079331477
4086248726006683648,281.50476188798416,-19.60633815800791,4.390882343902561,0.116734214,-4.885237260589619,0.08770505,4.425206540342476,0.07081857,-38.053154,0.6232645,0.6705352,4.890853,-7.653782905353785,14.777938901690854
4090795790766565632,273.5661766934506,-21.71326763961775,6.865759117606063,0.12226529,-15.29438549258038,0.101990975,-23.624903640531183,0.08219802,-65.28258,0.15119535,1.0206991,4.8954425,-2.0155873216838525,9.483752142264956
4093519345407991296,277.85955143972217,-18.402795747260637,15.526957422485482,0.084459946,-4.8920662718954775,0.10903697,-21.919529371959648,0.063069835,-29.025917,0.34833965,0.5429445,5.1051507,-4.034215888711077,14.301324703685367
4270433862989683328,277.4208772617265,-1.9854561387969905,13.490893125844854,0.12810814,29.10828467994534,0.11056155,-33.376670231582224,0.098831855,28.295353,0.12352886,0.9622592,5.1258183,3.9280465616887983,28.676637767304943
4046389745966567680,276.2552497684025,-30.756879007604873,5.730028953497436,0.13422428,-134.80456640755943,0.111692704,-71.72969291264816,0.10048856,-24.17108,0.15405795,1.0030773,5.164681,-8.350458610055847,2.5631884216845786
4144041389304359424,271.95093564708014,-17.153900116266225,11.801092483101247,0.06860213,-103.66659183197821,0.073842265,58.109462730116064,0.053834055,-32.713104,0.16127911,0.9274853,5.1989465,1.515267738721153,12.74610682751984
4175587035044856320,269.9031586327353,-4.821519430823486,5.715342275928377,0.078350455,-3.9359433072551093,0.06635915,-88.44444757069185,0.057062972,-32.665337,0.12993169,1.1889932,5.2098575,9.236506299721542,22.620415195562387
