source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,ruwe,phot_g_mean_mag,b,l
2950869585804006656,99.8196865986581,-14.145791459248672,3.1086159925314516,0.11626866,4.864060695302847,0.11090723,-6.6562774209594755,0.14840187,28.828669,0.14177717,1.1531564,4.315678,-9.044552464348357,224.26428743403895
3101299681479856128,105.4848645988367,-5.722032644277467,3.6784878079862944,0.11117055,-15.026298397776438,0.146761,6.859504193530943,0.16998634,1.3070662,0.3344621,1.1136061,4.417954,-0.2807150381266435,219.2194381155126
2932346628813365504,103.90620210035782,-20.13631925626221,33.57308713762829,0.09519453,51.108738548148246,0.08217536,39.97079232950348,0.09920735,-1.44256,0.13853633,1.0017413,4.5604143,-8.146828619048803,231.43808073189172
2949326146358060416,104.02768626148816,-14.043402533581608,3.421917408379425,0.09374645,-1.1064889251859162,0.09514962,6.382673259372397,0.10341489,18.269094,0.12453355,1.050632,4.5929117,-5.338816149833838,225.99128659432876
5718613169236705536,117.42192639046708,-17.228929206524345,12.694167701004062,0.070955165,54.53834241178775,0.061076853,-117.16549297044506,0.062292423,48.420486,0.123310216,0.8076098,4.7613873,4.512420762713102,234.91123409099882
5618683092877834368,112.46420423729673,-23.024271665481557,0.753483780667761,0.07377423,-2.8311986603639925,0.053971764,4.1716102197064755,0.07468958,35.612812,0.2984209,0.9255973,4.7652264,-2.3887504251784937,237.67038878668438
5616215788793994240,110.26798500270523,-25.891588447145228,4.628130141242328,0.10004031,-13.220008672744042,0.066993736,12.706484057300882,0.10221188,27.690212,0.15851638,1.1003742,4.8609514,-5.50173523493284,239.2636920316992
2930559063426460544,110.55636700315657,-19.016629889873656,5.465724930604307,0.10271291,-1.1101953303195935,0.08499644,-6.450722186352874,0.09633191,32.26585,1.0153329,1.0122386,4.9122424,-2.056563245840253,233.29439427818738
3003734585902344448,97.9585474916811,-8.15831324380847,4.402655096247601,0.06589828,-11.893482658521314,0.059365593,-20.533237653038178,0.059113417,1.6172838,0.12747599,1.0002068,5.007043,-8.04628857779649,218.01542515191062
3057302723688977536,114.31924461091482,-4.110906083011692,15.797369621028091,0.09103156,-67.62433308294278,0.08189914,16.99816014434144,0.06251534,47.251354,0.13539661,0.99737346,5.0144424,8.260814820136295,221.8938877879009
3043755847081379200,116.5093474246457,-6.7729323851186,12.646429107603039,0.07527418,49.22269350213138,0.07342766,-94.08768324358925,0.06783549,-31.914728,0.12364445,1.0085868,5.0166893,8.9042921256055,225.31226356362478
3061964171951149312,112.32773423521601,-1.90537414668431,3.9899551770421695,0.07243846,-11.101521937561595,0.06667991,-10.965319734453523,0.05697845,-1.728485,0.13667461,0.91761744,5.0499983,7.536751543361054,218.98620505215746
3035364717939082368,112.34209294269067,-10.326684004259068,2.6343996676191064,0.06586969,-4.816252839844329,0.046428118,-3.8867250522746257,0.041194286,-6.22676,0.119958416,1.163907,5.113252,3.583845066981671,226.458872226858
3040767752434465536,117.54406864793292,-9.183442468209659,1.6991510554663902,0.055684205,0.026210293867919544,0.05766539,-0.11985408716397905,0.04990759,-3.935956,0.13543375,0.9270516,5.156718,8.623743118422892,227.94720810142118
5610106008829116288,107.58045629346663,-27.49150859209134,4.995932635889963,0.055985715,-9.365321876540778,0.044637777,2.377021305353632,0.05806272,16.312836,0.11749087,1.0560521,5.203824,-8.36694301369891,239.6052360367962
5610038148348975232,108.71296542825624,-27.03812515504053,12.177413254881218,0.047012907,-41.34035831605624,0.03618976,-29.24359382020721,0.051918738,9.082665,0.116230085,1.0905874,5.2113223,-7.263775291701216,239.6501238989827
3045530665007037440,108.27996908858493,-11.251308957655636,4.267139263905403,0.060180523,-1.457233448917631,0.054823183,7.482490754787822,0.05524765,9.717865,0.1264966,1.0903379,5.216747,-0.37310783735636877,225.40019086161203
5615968261236220160,115.34805788901814,-22.336655149488244,3.8001154549660185,0.03960881,4.940416689746926,0.03142966,14.18748978987146,0.042797245,30.876524,0.13832708,0.98987085,5.2619863,0.27039048438664615,238.36449043410343
3101342493713377152,106.02184264041104,-5.323984650671346,1.99537029318115,0.06578381,-4.7635864891538855,0.06640926,-2.1385554611789988,0.057043977,34.04905,0.9034808,1.05101,5.264415,0.37674483172976914,219.1105249340316
5713071321401501568,121.82511949818539,-20.554339107161802,2.007086517511812,0.065729216,-9.933990361294995,0.062228613,0.9099774661126352,0.058078635,14.167163,0.12852433,0.95607513,5.30117,6.3579532613986665,239.93410095498612
5716535848180090624,113.33163325735796,-19.412837751011754,10.980103632256725,0.05069256,24.196432430522734,0.041971862,-70.2192727732987,0.048234135,18.562866,0.12204826,1.106779,5.3287187,0.05782315017753026,234.8928622976697
3031854561430147456,110.24280046658323,-14.36049219311691,5.362992619342297,0.062218476,-11.701798131810886,0.05238957,-0.44859130810220654,0.057316255,15.346129,0.12375873,1.1450257,5.332023,-0.13166113218770562,229.0431807554072
3111154810353133184,107.8482804536873,-0.3019728173631489,11.432028944616212,0.06976804,-26.763756477724915,0.061578162,-9.812853713846874,0.050563022,43.24689,0.64694375,0.9473913,5.357741,4.300646494449355,215.48059260517763
5712376704933582080,117.92904994670027,-21.17351000625934,11.224949196318473,0.04306096,-46.24864083962248,0.040222045,33.76998352140599,0.040708788,32.686565,0.118102364,1.1220895,5.363337,2.927383376240707,238.56275547874822
2929847507605009024,110.59618145846603,-20.506633381113932,2.376773405814293,0.0498384,-6.323615031026485,0.043600675,5.660960126039818,0.043683093,34.763817,0.31954506,1.0412074,5.376627,-2.723693909876863,234.62839812179277
3047927737798430848,108.56464099865256,-9.947521525747039,1.4157731176417376,0.03794816,-5.073939359856744,0.04564227,2.562543890127177,0.042664558,41.73869,0.13697886,0.8616891,5.4093347,0.4797818526230544,224.37512811276406
3029508031812966528,117.41654058613906,-14.085363740838373,2.206942014203198,0.03855136,-5.452450212301768,0.032435864,-0.8428207166928414,0.029112302,34.684967,0.15316862,1.0546364,5.5689383,6.084564006439102,232.177258031602
5718985903686146432,116.93832441731675,-16.014484859361204,1.4214794006017033,0.031628843,-8.514028380379528,0.03651494,-0.42759596168315867,0.043295737,15.360894,0.13258535,1.0549872,5.5954804,4.7206090880589375,233.62399167397646
3041995906923851648,114.06977535044315,-8.311285852967377,4.219590737351156,0.027708262,46.17676944935116,0.025256319,3.563388928641663,0.020941729,4.261208,0.16060331,1.047169,5.5978036,6.044045797010194,225.49857604682342
5716372364545313280,115.05634905079734,-19.660803606020586,4.603642649614709,0.03951611,-4.271213414726685,0.038562674,12.714333761064019,0.042413965,-2.5970685,0.12045297,1.0870919,5.602173,1.3552202665696762,235.90301247026306
5719544455591427712,118.07862939922532,-14.846176468156491,1.4690932870985043,0.045127556,-7.119907422491625,0.0415424,0.3285385007212756,0.04574204,18.706512,0.12147299,0.92835826,5.602957,6.257592284872017,233.16271233291323
3047080186133007872,108.93030931047605,-10.583603278408143,7.287638153927549,0.03660867,30.013222885867254,0.035434697,-0.09351034689361844,0.035103336,-12.55049,0.12354087,1.0419862,5.611368,0.5025709240671185,225.1055972085855
3106677216748283776,99.58516175735117,-2.543864957233579,4.634453720510098,0.0362981,-15.524372582617657,0.03218224,6.923614285058537,0.030347215,25.879353,0.13622718,1.1289146,5.6114283,-4.0726569030893085,213.70641211767415
3050674352204055552,104.52966547470646,-9.027228730206437,2.6465644871744027,0.047081754,3.6366001731515816,0.045907855,11.924893868687715,0.054943647,15.80004,0.5662723,1.0146085,5.6294947,-2.6323608720810574,221.72865077374348
2954283191455209728,101.66251230763625,-10.107356992615552,5.899918039562853,0.058962658,-12.134718123162614,0.060989145,0.6188865340595351,0.07800934,19.301435,0.4637478,1.0292782,5.6472335,-5.6427195221390845,221.4153975003821
3058021666856594176,109.38181347504859,-6.679938007281094,2.5494446166608875,0.027148377,-25.45020681744129,0.02685497,12.7975565848939,0.032626543,7.1468,0.14175563,1.0044678,5.6474648,2.714917086129447,221.85706805491353
3113219383954556416,102.70772041649637,-0.5417075404341039,33.53345228839432,0.043137394,20.551575274761728,0.03627529,-186.22943723851486,0.035005566,-12.462509,0.13773009,0.8990257,5.668595,-0.3820670283903093,213.34484209603235
3031968944998268928,111.28371909535964,-13.751979069874476,26.814284885857052,0.03640649,-202.88912668989755,0.034546297,-0.4676274394034487,0.035002995,8.801564,0.12423549,0.8794735,5.676682,1.0457508664829733,228.98339694635797
3127973043290001152,104.73758351128252,3.602339579862119,4.277604494588282,0.03521116,-4.060222961766921,0.03284506,-3.6314023055076454,0.025803145,17.352068,0.14701264,1.026631,5.697221,3.3112577971035204,210.5779410368962
5618420137803147008,113.57714652444852,-23.473668477204402,32.74665360195458,0.037378084,-88.13423596607585,0.017330324,-0.8595613565606876,0.036228172,-4.748368,0.3302928,1.1148884,5.7182474,-1.7086602764399685,238.55700238492872
