source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,ruwe,phot_g_mean_mag,b,l
2072979060791869568,297.64171395867913,38.7228856833424,4.570987853963305,0.09628581,11.62901078699183,0.10093641,105.20829313539,0.097370245,-39.60908,0.22981602,0.9327911,4.2994523,6.204743678706099,73.573074464079
1869341845103357312,311.7950148912298,34.374157285652146,7.78342932951009,0.073045366,39.64007067671124,0.05827528,7.825685167100913,0.07587238,-24.08157,0.119729154,0.890837,4.5142336,-5.6215051766451785,76.39449960292957
1828386961117254272,298.3655075114325,24.079775640554793,9.634208279736269,0.09020119,22.325392755429178,0.064738706,36.51045102101655,0.07163546,-28.716116,1.7913188,0.76089567,4.629588,-1.7867174403382544,61.26833004777766
2062313797982404608,304.230370176277,40.36506639730282,1.7177034940045777,0.05949244,2.2454626089088134,0.060867973,-2.138885348274848,0.061799563,-20.353241,0.21755946,0.99748623,4.6323004,2.7635307870386776,77.66691260424446
2048824680109512320,296.06959462540806,37.354513389932144,11.049387851559324,0.07862991,72.66531632232338,0.07619492,35.37879231760453,0.08489284,-23.980991,0.119347915,0.92916125,4.6336026,6.603498312368566,71.76000242971263
2180033354016699136,307.82846324487076,49.220152865917946,7.18329442890799,0.0674798,8.95915212986732,0.072331145,-32.092471179923976,0.07074086,-64.4324,0.14580165,1.1039413,4.6576266,5.7333932086134185,86.4132226455783
1954523003760107776,325.77685579674505,41.15491102654942,5.717644046722426,0.07043597,-18.324326635549276,0.06476289,-13.93840401174837,0.062872715,-28.78906,0.1713195,1.0181382,4.7196474,-8.987515724423403,88.99676275124146
1866118523683152640,313.47443579687064,33.438044590580375,5.3239821375388745,0.061041705,-21.193579927543276,0.04579687,34.206698866466354,0.055111304,-12.219444,0.12383893,0.9346234,4.8694544,-7.293859793885445,76.54439418053919
2035035223783462400,296.60678841603806,33.72560570838146,47.65163375971132,0.06754074,22.7449245797429,0.060501516,-448.31148005324894,0.06764097,4.429934,0.117211096,0.74982023,4.873973,4.431445515045685,68.80639453130321
2060523518197844608,303.63384610453693,36.80661427068439,24.545633169866257,0.09106165,68.08984465283635,0.08994157,69.40394997936039,0.10119244,-20.522318,0.40094307,1.0620345,4.889878,1.171389728084769,74.44856391562283
2072156454306478336,297.6953252456522,37.82634476338958,1.6860421333384827,0.061256822,4.064254777920886,0.06725396,4.4149832953905,0.06711226,-18.461836,0.8545014,0.88822156,4.9091015,5.71864077683803,72.8144754593116
