source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,ruwe,phot_g_mean_mag,b,l
5864836602250358528,201.00231056017168,-64.53576464230589,12.891945623475184,0.08799782,28.95943222708796,0.07375185,-21.326223673350682,0.09063202,12.963097,4.133384,0.9343028,4.29425,-1.885158764847592,306.42519030700424
5873439421661664128,229.41208654541765,-63.61042600805936,7.580933019004007,0.10854971,3.2092654684518287,0.09340436,9.343967318676944,0.09598407,-3.7186642,0.41665512,1.0425663,4.4717035,-5.2037325271340205,318.34674954837845
5896820467691187968,212.47730977943647,-53.439350525474744,18.22532413925756,0.10907333,-145.13618799956552,0.10206323,-91.06429208993944,0.09782256,-17.118168,0.12159484,0.96357566,4.4826813,7.6493830309949455,314.5735654459761
5998976093037660416,232.35107809874762,-46.73273050452892,1.518635209339361,0.12611583,-7.184771450781034,0.11993516,-5.698071280122046,0.090072475,-22.083277,0.2677589,0.84708035,4.54036,7.973598234447078,329.0452026712837
5878015108025348608,223.8928744838133,-60.114668809872995,18.851889597498452,0.082650185,-126.02642479295959,0.07235051,-113.2774018950282,0.08138388,-14.457159,0.11959614,0.8809407,4.8329735,-0.8807197570911081,317.8184198499088
5902781985395901056,230.53352239350676,-47.92838428955642,28.551195549892856,0.081774436,-141.5350947900793,0.09643997,-133.14194491597544,0.11686274,-11.593608,0.12043445,0.77605724,4.856768,7.673429900863921,327.3391426599893
5873543394225295104,226.20182756080146,-64.03131338224604,11.756095320410914,0.06609181,103.05761178550945,0.031893123,8.498827183063693,0.06310134,44.91403,0.1155927,0.7850282,4.900535,-4.84050032441368,316.90924797122955
5895083892166190976,221.7552643781173,-52.383882928576476,12.442023750255935,0.06933895,-17.2870804792493,0.05307013,-82.27496532223863,0.0717246,-18.820475,0.11830547,0.8695833,4.9605865,6.5688133450160535,320.20281372006554
5854627705415864576,214.9630611319681,-61.273371618670204,21.158771983669848,0.088448174,-165.8402898489453,0.06901021,-89.50655160103808,0.096378356,24.916603,0.12340291,1.0760207,5.1813154,-0.203086917446249,313.35142982698494
5864837701762139776,201.3064295681064,-64.48524485104619,26.26286016063563,0.065675095,-154.83012237857426,0.052783336,-21.522592962219502,0.072861366,-4.79561,0.13206339,0.76189053,5.204391,-1.851870727132973,306.5615445327407
5850430457217477504,208.70442111667236,-67.65217004350902,3.482317697555459,0.044260003,-17.577880741344835,0.03744332,-15.424480272958567,0.04683956,-7.743514,0.12267959,0.7971872,5.209016,-5.520106567244733,308.918718084048
6065381024758288128,205.4362078677083,-54.559537134243286,11.280998960106954,0.095588885,-43.78277210475255,0.06607874,-24.93466415695437,0.085282825,14.487476,0.7446413,1.1084813,5.24228,7.59583148819561,310.2501207451213
6058439910929477120,187.9179311373731,-59.42394107397813,1.784268804112293,0.049859464,-12.820360350820067,0.04255578,-3.9484925717905264,0.052251082,-22.061346,0.76315427,0.8373478,5.2722187,3.351226169859652,300.4162508740573
5874239827444442368,221.3229206704822,-62.87600990896683,20.43304520650028,0.059697524,70.27018236245237,0.056406345,-81.11641446729544,0.066957384,-0.30024096,0.29087305,0.95926833,5.282068,-2.8156278577435128,315.49721134133694
5846133771931012096,212.6286732243717,-70.30548126632651,1.1568691160595659,0.04118679,-6.093702300164844,0.03319925,-4.538675883206733,0.042374253,0.30045757,0.22406156,1.1179191,5.3325934,-8.456383174272794,309.5493186947131
5849505630536662144,216.77932196594622,-65.82171086853218,2.9092142749358745,0.05095204,-18.951162661353976,0.026941966,-14.376408631019713,0.04175599,-18.943867,0.12007017,0.8684079,5.340777,-4.747861422644217,312.524339911938
5870072407854357888,205.50427705610963,-58.78712004305725,4.076673473892869,0.09072898,-28.07951248543821,0.05963097,-7.272904055067145,0.060922604,-10.041667,0.80144554,1.1169963,5.3460073,3.442319095790985,309.4574811201146
5846780078616570752,216.2762682504734,-68.19535117374981,1.0936742084101216,0.05123006,-7.8606647544661294,0.03614298,-3.9162440997363785,0.049901,-25.390032,0.24661164,1.0060325,5.40648,-6.892558181517107,311.48307446322315
5839896036299695104,205.30616591119363,-71.86810604414903,3.25035077969731,0.050905854,-32.257656511293206,0.05010254,36.210172548653354,0.052293263,6.882925,0.3086309,1.0218467,5.413732,-9.374174612897301,306.8300259726032
5886050373367262080,234.70586821270822,-52.372839278590426,7.85744382317341,0.073215425,-35.56075810370699,0.071048215,-32.00568405312106,0.063679904,-10.554397,0.17252833,0.93897736,5.4156437,2.5003967876239055,326.9916234947652
5857133251912161152,197.11584342112712,-67.79676440401198,3.017049801058576,0.03019024,-8.641393887121632,0.029359454,-0.23084232243011787,0.03519025,24.834585,0.19839075,0.93835336,5.4373755,-4.978360429846108,304.54518959097265
5875338617515374464,228.254211805356,-61.74381043774013,0.9889577891933082,0.0414796,-4.495534093304521,0.038818065,-7.550215281751152,0.04959424,-28.125977,0.30412525,0.8865192,5.4393687,-3.335663853416409,318.87427884353224
5902750168276592256,230.43977568214885,-48.31885569587278,67.84669435693799,0.06005369,-1623.2748018634263,0.060733754,-275.5476122093827,0.07235296,-68.7763,0.12268176,0.90641874,5.48217,7.381127472938487,327.0704755207467
6073719656523326848,193.2665956827174,-54.9524541009119,7.468133640737453,0.033374917,-97.81203483326397,0.021830909,4.437214910991007,0.026723603,-9.17293,0.11531377,0.9148778,5.498156,7.918549566782532,303.16795795895985
5878391686425601024,218.7044943259981,-60.96427993870894,3.0620670198751463,0.06319324,25.831469004327914,0.05756499,1.6266713994677988,0.0531967,26.85315,0.5208174,0.9167727,5.5002027,-0.5684202431934366,315.1477688166925
5931522119892234880,245.10537499034845,-55.139770011487386,8.74496804277475,0.035776313,20.623768283762534,0.03411039,-14.270467575359934,0.026895858,0.45068562,0.121785544,0.6099956,5.5120363,-3.5945453273046697,329.8557303405502
5875819211536139520,230.79302239835812,-60.65728215064515,24.07846497511228,0.049177624,-81.86522472280885,0.0499199,-25.22438839891966,0.050845385,6.9650893,0.13401036,0.86583054,5.523074,-3.0669067967767547,320.490342458089
5871555889550055936,210.85992029104102,-56.21353175963066,6.227650756163141,0.03459102,-65.40918198264185,0.022107001,-21.899679371008922,0.038470913,16.739275,0.11854277,0.9540109,5.558422,5.262685142357843,312.86952840520956
5897703478615672320,218.37485619411575,-52.679587400208675,8.991660805399862,0.050157957,-1.709545247664198,0.04927797,-15.476662536873793,0.0710894,-41.50434,0.121949725,0.910689,5.561312,7.141791179472009,318.19168034971227
5824367461802186624,227.37460268954368,-67.08415022301814,0.9223471174744081,0.032648254,-3.570792874758689,0.018487064,-3.473567576938064,0.032142166,-16.027935,0.12206689,0.9383341,5.571874,-7.7270253964319355,315.7968222603471
